1981694154	64.7873070064

2962611301	1.0

2087457281	0.261011670553

1762719777	0.261011670553

3317637873	0.261011670553

2093807675	0.261011670553

2286908003	0.209318298176

1821900817	0.209318298176

1721807861	0.209318298176

3010094062	0.180722908083

1815090030	0.180722908083

2084584685	0.180722908083

2234384612	0.180722908083

2232142802	0.180722908083

3125791080	0.174757323312

2632113581	0.174757323312

2165548792	0.174757323312

2622734585	0.174757323312

1742094400	0.174757323312

2360431164	0.174757323312

1784058375	0.170731707895

3198733635	0.170731707895

2865438833	0.170731707895

3205828355	0.170731707895

3304754264	0.170731707895

2506826111	0.170731707895

3194481905	0.170731707895

2783960994	0.170731707895

1322700425	0.170731707895

2672331597	0.170731707895

2779982731	0.170731707895

2120806732	0.170731707895

3088554087	0.170731707895

1828738082	0.170731707895

1646561110	0.167832168168

1797083033	0.167832168168

1868766851	0.167832168168

1854997661	0.167832168168

1752092211	0.167832168168

2210625784	0.167832168168

1774302401	0.167832168168

1725057212	0.167832168168

2351015191	0.160493827165

2132321352	0.160493827165

2271519722	0.160493827165

1823294872	0.160493827165

1567852087	0.160493827165

2875939562	0.160493827165

2650538280	0.160493827165

2981393994	0.160493827165

